row_id,iso_code,date,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million
1,AFG,2021-02-22,0,0,0
2,AFG,2021-02-23,0,1367,35
3,AFG,2021-02-24,0,1367,35
4,AFG,2021-02-25,0,1367,35
5,AFG,2021-02-26,0,1367,35
6,AFG,2021-02-27,0,1367,35
7,AFG,2021-02-28,0,1367,35
8,AFG,2021-03-01,0,1580,41
9,AFG,2021-03-02,0,1794,46
10,AFG,2021-03-03,0,2008,52
11,AFG,2021-03-04,0,2221,57
12,AFG,2021-03-05,0,2435,63
13,AFG,2021-03-06,0,2649,68
14,AFG,2021-03-07,0,2862,74
15,AFG,2021-03-08,0,2862,74
16,AFG,2021-03-09,0,2862,74
17,AFG,2021-03-10,0,2862,74
18,AFG,2021-03-11,0,2862,74
19,AFG,2021-03-12,0,2862,74
20,AFG,2021-03-13,0,2862,74
21,AFG,2021-03-14,0,2862,74
22,AFG,2021-03-15,0,2862,74
23,AFG,2021-03-16,0,2862,74
24,AFG,2021-03-17,0,2882,74
25,AFG,2021-03-18,0,2902,75
26,AFG,2021-03-19,0,2921,75
27,AFG,2021-03-20,0,2941,76
28,AFG,2021-03-21,0,2961,76
29,AFG,2021-03-22,0,2980,77
30,AFG,2021-03-23,0,3000,77
31,AFG,2021-03-24,0,3000,77
32,AFG,2021-03-25,0,3000,77
33,AFG,2021-03-26,0,3000,77
34,AFG,2021-03-27,0,3000,77
35,AFG,2021-03-28,0,3000,77
36,AFG,2021-03-29,0,3000,77
37,AFG,2021-03-30,0,3000,77
38,AFG,2021-03-31,0,3000,77
39,AFG,2021-04-01,0,3000,77
40,AFG,2021-04-02,0,3000,77
41,AFG,2021-04-03,0,3000,77
42,AFG,2021-04-04,0,3000,77
43,AFG,2021-04-05,0,3000,77
44,AFG,2021-04-06,0,3000,77
45,AFG,2021-04-07,0,3000,77
46,ALB,2021-01-10,0,0,0
47,ALB,2021-01-11,0,64,22
48,ALB,2021-01-12,0,64,22
49,ALB,2021-01-13,60,63,22
50,ALB,2021-01-14,78,66,23
51,ALB,2021-01-15,42,62,22
52,ALB,2021-01-16,61,62,22
53,ALB,2021-01-17,36,58,20
54,ALB,2021-01-18,42,55,19
55,ALB,2021-01-19,36,51,18
56,ALB,2021-01-20,36,47,16
57,ALB,2021-01-21,30,40,14
58,ALB,2021-01-22,0,34,12
59,ALB,2021-01-23,0,26,9
60,ALB,2021-01-24,0,21,7
61,ALB,2021-01-25,0,15,5
62,ALB,2021-01-26,0,9,3
63,ALB,2021-01-27,0,4,1
64,ALB,2021-01-28,0,0,0
65,ALB,2021-01-29,0,0,0
66,ALB,2021-01-30,0,0,0
67,ALB,2021-01-31,0,0,0
68,ALB,2021-02-01,0,0,0
69,ALB,2021-02-02,0,0,0
70,ALB,2021-02-03,0,12,4
71,ALB,2021-02-04,0,24,8
72,ALB,2021-02-05,0,35,12
73,ALB,2021-02-06,0,47,16
74,ALB,2021-02-07,0,59,21
75,ALB,2021-02-08,0,71,25
76,ALB,2021-02-09,0,82,28
77,ALB,2021-02-10,0,81,28
78,ALB,2021-02-11,0,79,27
79,ALB,2021-02-12,0,78,27
80,ALB,2021-02-13,0,76,26
81,ALB,2021-02-14,0,75,26
82,ALB,2021-02-15,0,73,25
83,ALB,2021-02-16,0,72,25
84,ALB,2021-02-17,0,72,25
85,ALB,2021-02-18,1348,254,88
86,ALB,2021-02-19,1128,405,141
87,ALB,2021-02-20,0,516,179
88,ALB,2021-02-21,0,627,218
89,ALB,2021-02-22,0,739,257
90,ALB,2021-02-23,0,891,310
91,ALB,2021-02-24,0,1043,362
92,ALB,2021-02-25,0,1012,352
93,ALB,2021-02-26,0,1000,347
94,ALB,2021-02-27,0,1027,357
95,ALB,2021-02-28,0,1054,366
96,ALB,2021-03-01,0,1081,376
97,ALB,2021-03-02,0,1026,357
98,ALB,2021-03-03,0,971,337
99,ALB,2021-03-04,0,927,322
100,ALB,2021-03-05,0,897,312
101,ALB,2021-03-06,0,867,301
102,ALB,2021-03-07,0,838,291
103,ALB,2021-03-08,0,808,281
104,ALB,2021-03-09,0,820,285
105,ALB,2021-03-10,0,831,289
106,ALB,2021-03-11,0,857,298
107,ALB,2021-03-12,0,883,307
108,ALB,2021-03-13,0,1042,362
109,ALB,2021-03-14,0,1201,417
110,ALB,2021-03-15,0,1361,473
111,ALB,2021-03-16,0,1520,528
112,ALB,2021-03-17,0,1679,583
113,ALB,2021-03-18,0,1960,681
114,ALB,2021-03-19,0,2240,778
115,ALB,2021-03-20,0,2386,829
116,ALB,2021-03-21,0,2533,880
117,ALB,2021-03-22,0,2679,931
118,ALB,2021-03-23,3461,2895,1006
119,ALB,2021-03-24,2302,2946,1024
120,ALB,2021-03-25,5356,3287,1142
121,ALB,2021-03-26,2900,3276,1138
122,ALB,2021-03-27,1827,3113,1082
123,ALB,2021-03-28,13925,4678,1626
124,ALB,2021-03-29,0,7204,2503
125,ALB,2021-03-30,0,9662,3357
126,ALB,2021-03-31,19525,12122,4212
127,ALB,2021-04-01,16617,13731,4771
128,ALB,2021-04-02,17023,15748,5472
129,ALB,2021-04-03,13010,17346,6028
130,ALB,2021-04-04,7386,16412,5703
131,ALB,2021-04-05,13826,15435,5363
132,ALB,2021-04-06,14880,14610,5077
133,ALB,2021-04-07,10791,13362,4643
134,ALB,2021-04-08,10163,12440,4323
135,ALB,2021-04-09,8134,11170,3881
136,ALB,2021-04-10,6134,10188,3540
137,ALB,2021-04-11,0,9898,3439
138,ALB,2021-04-12,0,8689,3019
139,DZA,2021-01-29,0,0,0
140,DZA,2021-01-30,30,30,1
141,DZA,2021-01-31,0,1889,43
142,DZA,2021-02-01,0,2509,57
143,DZA,2021-02-02,0,2819,64
144,DZA,2021-02-03,0,3005,69
145,DZA,2021-02-04,0,3129,71
146,DZA,2021-02-05,0,3217,73
147,DZA,2021-02-06,0,3748,85
148,DZA,2021-02-07,0,3748,85
149,DZA,2021-02-08,0,3748,85
150,DZA,2021-02-09,0,3748,85
151,DZA,2021-02-10,0,3748,85
152,DZA,2021-02-11,0,3748,85
153,DZA,2021-02-12,0,3748,85
154,DZA,2021-02-13,0,3748,85
155,DZA,2021-02-14,0,3748,85
156,DZA,2021-02-15,0,3748,85
157,DZA,2021-02-16,0,3748,85
158,DZA,2021-02-17,0,3748,85
159,DZA,2021-02-18,0,3748,85
160,DZA,2021-02-19,0,3748,85
161,AND,2021-01-25,0,0,0
162,AND,2021-01-26,0,66,854
163,AND,2021-01-27,0,66,854
164,AND,2021-01-28,0,66,854
165,AND,2021-01-29,0,66,854
166,AND,2021-01-30,0,66,854
167,AND,2021-01-31,0,66,854
168,AND,2021-02-01,0,66,854
169,AND,2021-02-02,0,60,777
170,AND,2021-02-03,0,55,712
171,AND,2021-02-04,0,50,647
172,AND,2021-02-05,0,44,569
173,AND,2021-02-06,0,39,505
174,AND,2021-02-07,0,34,440
175,AND,2021-02-08,0,28,362
176,AND,2021-02-09,0,28,362
177,AND,2021-02-10,0,28,362
178,AND,2021-02-11,0,48,621
179,AND,2021-02-12,0,68,880
180,AND,2021-02-13,0,74,958
181,AND,2021-02-14,0,81,1048
182,AND,2021-02-15,0,87,1126
183,AND,2021-02-16,0,94,1217
184,AND,2021-02-17,0,100,1294
185,AND,2021-02-18,0,87,1126
186,AND,2021-02-19,0,74,958
187,AND,2021-02-20,0,71,919
188,AND,2021-02-21,0,67,867
189,AND,2021-02-22,0,64,828
190,AND,2021-02-23,0,60,777
191,AND,2021-02-24,0,57,738
192,AND,2021-02-25,0,56,725
193,AND,2021-02-26,0,55,712
194,AND,2021-02-27,0,63,815
195,AND,2021-02-28,0,72,932
196,AND,2021-03-01,0,80,1035
197,AND,2021-03-02,0,89,1152
198,AND,2021-03-03,0,97,1255
199,AND,2021-03-04,0,103,1333
200,AND,2021-03-05,0,108,1398
201,AND,2021-03-06,0,108,1398
202,AND,2021-03-07,0,108,1398
203,AND,2021-03-08,0,108,1398
204,AND,2021-03-09,0,186,2407
205,AND,2021-03-10,0,264,3417
206,AND,2021-03-11,0,347,4491
207,AND,2021-03-12,0,430,5565
208,AND,2021-03-13,0,513,6639
209,AND,2021-03-14,0,596,7714
210,AND,2021-03-15,0,679,8788
211,AND,2021-03-16,0,619,8011
212,AND,2021-03-17,0,559,7235
213,AND,2021-03-18,0,493,6381
214,AND,2021-03-19,0,428,5539
215,AND,2021-03-20,0,357,4620
216,AND,2021-03-21,0,287,3714
217,AND,2021-03-22,0,217,2809
218,AND,2021-03-23,0,212,2744
219,AND,2021-03-24,0,207,2679
220,AND,2021-03-25,0,202,2614
221,AND,2021-03-26,0,197,2550
222,AND,2021-03-27,0,197,2550
223,AND,2021-03-28,0,197,2550
224,AND,2021-03-29,0,197,2550
225,AND,2021-03-30,0,197,2550
226,AND,2021-03-31,0,197,2550
227,AND,2021-04-01,0,197,2550
228,AND,2021-04-02,0,197,2550
229,AND,2021-04-03,0,197,2550
230,AND,2021-04-04,0,197,2550
231,AND,2021-04-05,0,264,3417
232,AND,2021-04-06,0,331,4284
233,AND,2021-04-07,0,397,5138
234,AND,2021-04-08,0,464,6005
235,AND,2021-04-09,0,531,6872
236,AND,2021-04-10,0,598,7740
237,AND,2021-04-11,0,664,8594
238,AGO,2021-03-01,0,0,0
239,AGO,2021-03-02,0,881,27
240,AGO,2021-03-03,0,881,27
241,AGO,2021-03-04,0,881,27
242,AGO,2021-03-05,0,881,27
243,AGO,2021-03-06,0,881,27
244,AGO,2021-03-07,0,881,27
245,AGO,2021-03-08,0,881,27
246,AGO,2021-03-09,0,1367,42
247,AGO,2021-03-10,0,1853,56
248,AGO,2021-03-11,0,2339,71
249,AGO,2021-03-12,0,2825,86
250,AGO,2021-03-13,0,3311,101
251,AGO,2021-03-14,0,3797,116
252,AGO,2021-03-15,0,4283,130
253,AGO,2021-03-16,0,4283,130
254,AGO,2021-03-17,0,4283,130
255,AGO,2021-03-18,0,4283,130
256,AGO,2021-03-19,0,4577,139
257,AGO,2021-03-20,0,4870,148
258,AGO,2021-03-21,0,5163,157
259,AGO,2021-03-22,0,5457,166
260,AGO,2021-03-23,0,5750,175
261,AGO,2021-03-24,0,6044,184
262,AGO,2021-03-25,0,6681,203
263,AGO,2021-03-26,0,7025,214
264,AGO,2021-03-27,0,7369,224
265,AGO,2021-03-28,0,7713,235
266,AGO,2021-03-29,0,8057,245
267,AGO,2021-03-30,0,8060,245
268,AGO,2021-03-31,0,8062,245
269,AGO,2021-04-01,0,7720,235
270,AGO,2021-04-02,0,7379,225
271,AGO,2021-04-03,0,7037,214
272,AGO,2021-04-04,0,6695,204
273,AGO,2021-04-05,0,6354,193
274,AGO,2021-04-06,0,6354,193
275,AGO,2021-04-07,0,7271,221
276,AGO,2021-04-08,0,8188,249
277,AGO,2021-04-09,0,9105,277
278,AGO,2021-04-10,0,10022,305
279,AGO,2021-04-11,0,10939,333
280,AIA,2021-02-04,0,0,0
281,AIA,2021-02-05,0,149,9932
282,AIA,2021-02-06,0,149,9932
283,AIA,2021-02-07,0,149,9932
284,AIA,2021-02-08,0,149,9932
285,AIA,2021-02-09,0,149,9932
286,AIA,2021-02-10,0,149,9932
287,AIA,2021-02-11,0,149,9932
288,AIA,2021-02-12,0,149,9932
289,AIA,2021-02-13,0,149,9932
290,AIA,2021-02-14,1421,331,22064
291,AIA,2021-02-15,0,323,21530
292,AIA,2021-02-16,0,316,21064
293,AIA,2021-02-17,0,309,20597
294,AIA,2021-02-18,0,301,20064
295,AIA,2021-02-19,0,294,19597
296,AIA,2021-02-20,0,286,19064
297,AIA,2021-02-21,0,97,6466
298,AIA,2021-02-22,0,97,6466
299,AIA,2021-02-23,0,97,6466
300,AIA,2021-02-24,0,97,6466
301,AIA,2021-02-25,0,97,6466
302,AIA,2021-02-26,0,97,6466
303,AIA,2021-02-27,0,93,6199
304,AIA,2021-02-28,0,89,5933
305,AIA,2021-03-01,0,86,5733
306,AIA,2021-03-02,0,82,5466
307,AIA,2021-03-03,0,78,5199
308,AIA,2021-03-04,0,74,4933
309,AIA,2021-03-05,0,70,4666
310,AIA,2021-03-06,0,70,4666
311,AIA,2021-03-07,0,70,4666
312,AIA,2021-03-08,0,70,4666
313,AIA,2021-03-09,0,70,4666
314,AIA,2021-03-10,0,71,4733
315,AIA,2021-03-11,0,71,4733
316,AIA,2021-03-12,0,72,4799
317,AIA,2021-03-13,0,73,4866
318,AIA,2021-03-14,0,71,4733
319,AIA,2021-03-15,0,69,4599
320,AIA,2021-03-16,0,68,4533
321,AIA,2021-03-17,0,65,4333
322,AIA,2021-03-18,0,63,4199
323,AIA,2021-03-19,0,60,3999
324,AIA,2021-03-20,0,53,3533
325,AIA,2021-03-21,0,47,3133
326,AIA,2021-03-22,0,42,2800
327,AIA,2021-03-23,0,36,2400
328,AIA,2021-03-24,0,31,2066
329,AIA,2021-03-25,0,26,1733
330,AIA,2021-03-26,0,20,1333
331,AIA,2021-03-27,0,20,1333
332,AIA,2021-03-28,0,20,1333
333,AIA,2021-03-29,0,20,1333
334,AIA,2021-03-30,0,20,1333
335,AIA,2021-03-31,0,20,1333
336,AIA,2021-04-01,0,20,1333
337,AIA,2021-04-02,0,20,1333
338,AIA,2021-04-03,0,20,1333
339,AIA,2021-04-04,0,20,1333
340,AIA,2021-04-05,0,20,1333
341,AIA,2021-04-06,0,20,1333
342,AIA,2021-04-07,0,20,1333
343,AIA,2021-04-08,0,20,1333
344,AIA,2021-04-09,0,20,1333
345,AIA,2021-04-10,0,20,1333
346,AIA,2021-04-11,0,20,1333
347,AIA,2021-04-12,0,20,1333
348,ATG,2021-02-16,0,0,0
349,ATG,2021-02-17,0,895,9139
350,ATG,2021-02-18,0,895,9139
351,ATG,2021-02-19,0,895,9139
352,ATG,2021-02-20,0,895,9139
353,ATG,2021-02-21,0,895,9139
354,ATG,2021-02-22,0,895,9139
355,ATG,2021-02-23,0,895,9139
356,ATG,2021-02-24,0,895,9139
357,ATG,2021-02-25,0,895,9139
358,ATG,2021-02-26,0,895,9139
359,ATG,2021-02-27,0,895,9139
360,ATG,2021-02-28,0,895,9139
361,ATG,2021-03-01,0,895,9139
362,ATG,2021-03-02,0,895,9139
363,ATG,2021-03-03,0,895,9139
364,ATG,2021-03-04,0,895,9139
365,ATG,2021-03-05,0,895,9139
366,ATG,2021-03-06,0,895,9139
367,ATG,2021-03-07,0,895,9139
368,ATG,2021-03-08,0,895,9139
369,ATG,2021-03-09,0,895,9139
370,ATG,2021-03-10,0,895,9139
371,ATG,2021-03-11,0,895,9139
372,ATG,2021-03-12,0,895,9139
373,ATG,2021-03-13,0,895,9139
374,ATG,2021-03-14,0,895,9139
375,ATG,2021-03-15,0,895,9139
376,ATG,2021-03-16,0,821,8384
377,ATG,2021-03-17,0,747,7628
378,ATG,2021-03-18,0,674,6883
379,ATG,2021-03-19,0,600,6127
380,ATG,2021-03-20,0,490,5004
381,ATG,2021-03-21,0,380,3880
382,ATG,2021-03-22,0,270,2757
383,ATG,2021-03-23,0,233,2379
384,ATG,2021-03-24,0,197,2012
385,ATG,2021-03-25,0,161,1644
386,ATG,2021-03-26,0,117,1195
387,ATG,2021-03-27,0,109,1113
388,ATG,2021-03-28,0,101,1031
389,ATG,2021-03-29,0,93,950
390,ATG,2021-03-30,0,85,868
391,ATG,2021-03-31,0,77,786
392,ATG,2021-04-01,0,68,694
393,ATG,2021-04-02,0,68,694
394,ATG,2021-04-03,0,67,684
395,ARG,2020-12-29,0,0,0
396,ARG,2020-12-30,0,15656,346
397,ARG,2020-12-31,0,15656,346
398,ARG,2021-01-01,0,11070,245
399,ARG,2021-01-02,0,8776,194
400,ARG,2021-01-03,0,7400,164
401,ARG,2021-01-04,0,6483,143
402,ARG,2021-01-05,0,7984,177
403,ARG,2021-01-06,0,8173,181
404,ARG,2021-01-07,0,8363,185
405,ARG,2021-01-08,0,10519,233
406,ARG,2021-01-09,0,11942,264
407,ARG,2021-01-10,0,13365,296
408,ARG,2021-01-11,0,14788,327
409,ARG,2021-01-12,0,14056,311
410,ARG,2021-01-13,0,13323,295
411,ARG,2021-01-14,0,13320,295
412,ARG,2021-01-15,0,13317,295
413,ARG,2021-01-16,0,12971,287
414,ARG,2021-01-17,0,12624,279
415,ARG,2021-01-18,0,12278,272
416,ARG,2021-01-19,0,11932,264
417,ARG,2021-01-20,0,11586,256
418,ARG,2021-01-21,17791,11704,259
419,ARG,2021-01-22,13878,11263,249
420,ARG,2021-01-23,8462,11124,246
421,ARG,2021-01-24,3959,10342,229
422,ARG,2021-01-25,363,9046,200
423,ARG,2021-01-26,13494,9626,213
424,ARG,2021-01-27,12153,10014,222
425,ARG,2021-01-28,9966,8896,197
426,ARG,2021-01-29,16035,9205,204
427,ARG,2021-01-30,22350,11189,248
428,ARG,2021-01-31,0,11299,250
429,ARG,2021-02-01,0,11924,264
430,ARG,2021-02-02,0,11475,254
431,ARG,2021-02-03,0,11218,248
432,ARG,2021-02-04,47456,16574,367
433,ARG,2021-02-05,0,16238,359
434,ARG,2021-02-06,0,15000,332
435,ARG,2021-02-07,29769,18576,411
436,ARG,2021-02-08,10430,19390,429
437,ARG,2021-02-09,1596,18139,401
438,ARG,2021-02-10,22125,19820,439
439,ARG,2021-02-11,37625,18416,407
440,ARG,2021-02-12,18704,19133,423
441,ARG,2021-02-13,14613,19266,426
442,ARG,2021-02-14,3360,15493,343
443,ARG,2021-02-15,186,14030,310
444,ARG,2021-02-16,1378,13999,310
445,ARG,2021-02-17,1153,11003,243
446,ARG,2021-02-18,23261,8951,198
447,ARG,2021-02-19,33071,11003,243
448,ARG,2021-02-20,38494,14415,319
449,ARG,2021-02-21,13119,15809,350
450,ARG,2021-02-22,1967,16063,355
451,ARG,2021-02-23,24381,19349,428
452,ARG,2021-02-24,33840,24019,531
453,ARG,2021-02-25,49377,27750,614
454,ARG,2021-02-26,74083,33609,744
455,ARG,2021-02-27,80980,39678,878
456,ARG,2021-02-28,40108,43534,963
457,ARG,2021-03-01,24166,46705,1033
458,ARG,2021-03-02,76939,54213,1200
459,ARG,2021-03-03,55184,57262,1267
460,ARG,2021-03-04,71169,60376,1336
461,ARG,2021-03-05,105135,64812,1434
462,ARG,2021-03-06,0,65277,1444
463,ARG,2021-03-07,0,71582,1584
464,ARG,2021-03-08,20621,71076,1573
465,ARG,2021-03-09,102258,74693,1653
466,ARG,2021-03-10,125481,84735,1875
467,ARG,2021-03-11,144636,95230,2107
468,ARG,2021-03-12,179131,105801,2341
469,ARG,2021-03-13,196533,121843,2696
470,ARG,2021-03-14,86691,122193,2704
471,ARG,2021-03-15,22765,122499,2710
472,ARG,2021-03-16,137168,127486,2821
473,ARG,2021-03-17,126741,127666,2825
474,ARG,2021-03-18,137050,126583,2801
475,ARG,2021-03-19,134211,120166,2659
476,ARG,2021-03-20,124500,109875,2431
477,ARG,2021-03-21,55964,105486,2334
478,ARG,2021-03-22,22616,105464,2333
479,ARG,2021-03-23,98287,99910,2211
480,ARG,2021-03-24,88202,94404,2089
481,ARG,2021-03-25,36906,80098,1772
482,ARG,2021-03-26,108576,76436,1691
483,ARG,2021-03-27,96045,72371,1601
484,ARG,2021-03-28,54823,72208,1598
485,ARG,2021-03-29,20785,71946,1592
486,ARG,2021-03-30,98498,71976,1593
487,ARG,2021-03-31,147366,80428,1780
488,ARG,2021-04-01,131085,93883,2077
489,ARG,2021-04-02,100135,92677,2051
490,ARG,2021-04-03,55744,86919,1923
491,ARG,2021-04-04,55609,87032,1926
492,ARG,2021-04-05,26303,87820,1943
493,ARG,2021-04-06,143367,94230,2085
494,ARG,2021-04-07,167644,97127,2149
495,ARG,2021-04-08,199395,106885,2365
496,ARG,2021-04-09,184809,118982,2633
497,ARG,2021-04-10,245445,146082,3232
498,ARG,2021-04-11,112144,154158,3411
499,ARG,2021-04-12,76388,161313,3569
500,ARM,2021-03-31,0,0,0
501,AUS,2021-02-15,0,0,0
502,AUS,2021-02-16,0,0,0
503,AUS,2021-02-17,0,0,0
504,AUS,2021-02-18,0,0,0
505,AUS,2021-02-19,0,0,0
506,AUS,2021-02-20,0,0,0
507,AUS,2021-02-21,0,0,0
508,AUS,2021-02-22,20,3,0
509,AUS,2021-02-23,2859,411,16
510,AUS,2021-02-24,4029,987,39
511,AUS,2021-02-25,10592,2500,98
512,AUS,2021-02-26,7500,3571,140
513,AUS,2021-02-27,5000,4286,168
514,AUS,2021-02-28,1894,4556,179
515,AUS,2021-03-01,1808,4812,189
516,AUS,2021-03-02,8205,5575,219
517,AUS,2021-03-03,8933,6276,246
518,AUS,2021-03-04,10168,6215,244
519,AUS,2021-03-05,10859,6695,263
520,AUS,2021-03-06,5073,6706,263
521,AUS,2021-03-07,4405,7064,277
522,AUS,2021-03-08,5024,7524,295
523,AUS,2021-03-09,8539,7572,297
524,AUS,2021-03-10,11292,7909,310
525,AUS,2021-03-11,18800,9142,359
526,AUS,2021-03-12,10103,9034,354
527,AUS,2021-03-13,24191,11765,461
528,AUS,2021-03-14,3257,11601,455
529,AUS,2021-03-15,2230,11202,439
530,AUS,2021-03-16,17656,12504,490
531,AUS,2021-03-17,21120,13908,545
532,AUS,2021-03-18,22500,14437,566
533,AUS,2021-03-19,14697,15093,592
534,AUS,2021-03-20,13077,13505,530
535,AUS,2021-03-21,3188,13495,529
536,AUS,2021-03-22,25165,16772,658
537,AUS,2021-03-23,25341,17870,701
538,AUS,2021-03-24,47729,21671,850
539,AUS,2021-03-25,53156,26050,1022
540,AUS,2021-03-26,51745,31343,1229
541,AUS,2021-03-27,46310,36091,1415
542,AUS,2021-03-28,5055,36357,1426
543,AUS,2021-03-29,30241,37082,1454
544,AUS,2021-03-30,55762,41428,1625
545,AUS,2021-03-31,72826,45014,1765
546,AUS,2021-04-01,73979,47988,1882
547,AUS,2021-04-02,79283,51922,2036
548,AUS,2021-04-03,4805,45993,1804
549,AUS,2021-04-04,14766,47380,1858
550,AUS,2021-04-05,1127,43221,1695
551,AUS,2021-04-06,10674,36780,1442
552,AUS,2021-04-07,65351,35712,1400
553,AUS,2021-04-08,75811,35974,1411
554,AUS,2021-04-09,81366,36271,1422
555,AUS,2021-04-10,61355,44350,1739
556,AUS,2021-04-11,27702,46198,1812
557,AUS,2021-04-12,11734,47713,1871
558,AUT,2020-12-27,0,0,0
559,AUT,2020-12-28,1294,1294,144
560,AUT,2020-12-29,1618,1456,162
561,AUT,2020-12-30,1347,1420,158
562,AUT,2020-12-31,8,1067,118
563,AUT,2021-01-01,3,854,95
564,AUT,2021-01-02,6,713,79
565,AUT,2021-01-03,1,611,68
566,AUT,2021-01-04,115,443,49
567,AUT,2021-01-05,1790,467,52
568,AUT,2021-01-06,833,394,44
569,AUT,2021-01-07,3174,846,94
570,AUT,2021-01-08,12938,2694,299
571,AUT,2021-01-09,4395,3321,369
572,AUT,2021-01-10,2211,3637,404
573,AUT,2021-01-11,5606,4421,491
574,AUT,2021-01-12,14492,6236,692
575,AUT,2021-01-13,15184,8286,920
576,AUT,2021-01-14,16504,10190,1131
577,AUT,2021-01-15,17979,10910,1211
578,AUT,2021-01-16,6750,11247,1249
579,AUT,2021-01-17,5682,11742,1304
580,AUT,2021-01-18,11369,12566,1395
581,AUT,2021-01-19,25758,14175,1574
582,AUT,2021-01-20,23435,15354,1705
583,AUT,2021-01-21,19618,15799,1754
584,AUT,2021-01-22,11648,14894,1654
585,AUT,2021-01-23,3115,14375,1596
586,AUT,2021-01-24,1239,13740,1526
587,AUT,2021-01-25,1487,12329,1369
588,AUT,2021-01-26,8466,9858,1095
589,AUT,2021-01-27,7985,7651,850
590,AUT,2021-01-28,9805,6249,694
591,AUT,2021-01-29,14919,6717,746
592,AUT,2021-01-30,3665,6795,754
593,AUT,2021-01-31,1351,6811,756
594,AUT,2021-02-01,4621,7259,806
595,AUT,2021-02-02,17050,8485,942
596,AUT,2021-02-03,17716,9875,1096
597,AUT,2021-02-04,20042,11338,1259
598,AUT,2021-02-05,20840,12184,1353
599,AUT,2021-02-06,8956,12939,1437
600,AUT,2021-02-07,4989,13459,1494
601,AUT,2021-02-08,9581,14168,1573
602,AUT,2021-02-09,19084,14458,1605
603,AUT,2021-02-10,21588,15011,1667
604,AUT,2021-02-11,24134,15596,1732
605,AUT,2021-02-12,26413,16392,1820
606,AUT,2021-02-13,10302,16584,1841
607,AUT,2021-02-14,2010,16159,1794
608,AUT,2021-02-15,7086,15802,1755
609,AUT,2021-02-16,14394,15132,1680
610,AUT,2021-02-17,19244,14798,1643
611,AUT,2021-02-18,19491,14134,1569
612,AUT,2021-02-19,21232,13394,1487
613,AUT,2021-02-20,12899,13765,1528
614,AUT,2021-02-21,5861,14315,1589
615,AUT,2021-02-22,6884,14286,1586
616,AUT,2021-02-23,14606,14317,1590
617,AUT,2021-02-24,19556,14361,1595
618,AUT,2021-02-25,19732,14396,1598
619,AUT,2021-02-26,28400,15420,1712
620,AUT,2021-02-27,24555,17085,1897
621,AUT,2021-02-28,10192,17704,1966
622,AUT,2021-03-01,8588,17947,1993
623,AUT,2021-03-02,24975,19428,2157
624,AUT,2021-03-03,27584,20575,2284
625,AUT,2021-03-04,26896,21599,2398
626,AUT,2021-03-05,36061,22693,2520
627,AUT,2021-03-06,27814,23159,2571
628,AUT,2021-03-07,11808,23389,2597
629,AUT,2021-03-08,11406,23792,2642
630,AUT,2021-03-09,28012,24226,2690
631,AUT,2021-03-10,28704,24386,2708
632,AUT,2021-03-11,44321,26875,2984
633,AUT,2021-03-12,57654,29960,3327
634,AUT,2021-03-13,51565,33353,3703
635,AUT,2021-03-14,29540,35886,3984
636,AUT,2021-03-15,20618,37202,4131
637,AUT,2021-03-16,27948,37193,4130
638,AUT,2021-03-17,33359,37858,4203
639,AUT,2021-03-18,34382,36438,4046
640,AUT,2021-03-19,53087,35786,3973
641,AUT,2021-03-20,46696,35090,3896
642,AUT,2021-03-21,15357,33064,3671
643,AUT,2021-03-22,15612,32349,3592
644,AUT,2021-03-23,34568,33294,3697
645,AUT,2021-03-24,38457,34023,3778
646,AUT,2021-03-25,44761,35505,3942
647,AUT,2021-03-26,49544,34999,3886
648,AUT,2021-03-27,40199,34071,3783
649,AUT,2021-03-28,14283,33918,3766
650,AUT,2021-03-29,26008,35403,3931
651,AUT,2021-03-30,40352,36229,4023
652,AUT,2021-03-31,34353,35643,3958
653,AUT,2021-04-01,40398,35020,3888
654,AUT,2021-04-02,42959,34079,3784
655,AUT,2021-04-03,21126,31354,3481
656,AUT,2021-04-04,9953,30736,3413
657,AUT,2021-04-05,12419,28794,3197
658,AUT,2021-04-06,36815,28289,3141
659,AUT,2021-04-07,53141,30973,3439
660,AUT,2021-04-08,69024,35062,3893
661,AUT,2021-04-09,75020,39643,4402
662,AUT,2021-04-10,63035,45630,5066
663,AUT,2021-04-11,25312,47824,5310
664,AUT,2021-04-12,32326,50668,5626
665,AZE,2021-01-17,0,0,0
666,AZE,2021-01-18,0,3250,321
667,AZE,2021-01-19,0,3250,321
668,AZE,2021-01-20,0,3250,321
669,AZE,2021-01-21,0,3250,321
670,AZE,2021-01-22,0,3250,321
671,AZE,2021-01-23,0,3250,321
672,AZE,2021-01-24,0,3250,321
673,AZE,2021-01-25,0,3250,321
674,AZE,2021-01-26,0,3250,321
675,AZE,2021-01-27,0,3250,321
676,AZE,2021-01-28,0,3250,321
677,AZE,2021-01-29,0,3250,321
678,AZE,2021-01-30,0,3250,321
679,AZE,2021-01-31,0,3250,321
680,AZE,2021-02-01,0,3250,321
681,AZE,2021-02-02,0,3250,321
682,AZE,2021-02-03,0,3250,321
683,AZE,2021-02-04,0,3250,321
684,AZE,2021-02-05,0,3250,321
685,AZE,2021-02-06,0,3250,321
686,AZE,2021-02-07,0,4204,415
687,AZE,2021-02-08,0,5158,509
